CookerStat, GenerateAssetRegistry=0.923257, Initialize=2.041750, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_0, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Blueprints/BP_Camera.uasset, AutoPackageBackupDelegate=12.787964, FlushAsyncLoading=0.011586, FlushStreamingFunc=0.088379, BlockTillAllRequestsFinished=0.009488, ResetLoadersForSaveUnMarkAllObjects=1.266003, TagPackageExports=46.241020, BeginCacheForCookedPlatformData=0.006154, SerializeImports=47.682697, GatherLocalizableTextData=17.284206, MarkNames=0.945773, SerializeSummary=0.920776, SerializeNames=0.472210, SerializeGatherableTextData=0.139330, BuildExportMap=0.519220, SortExportsNonSeekfree=3.503267, SortExportsSeekfreeConstructor=0.105806, SortExportsSeekfreeInner=55.665691, SortExportsSeekfree=0.007473, BuildDependencyMap=1.141075, SerializeImportMap=0.099003, SerializeExportMap=0.202786, SerializeDependencyMap=0.025958, SerializeStringAssetReferenceMap=0.019506, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.419949, SerializeExports=51.876392, SerializeBulkData=0.082202, MoveFile=0.612795, UnaccountedTime=0.605252, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_1, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Saved/Autosaves/Game/RedCreek/Levels/AITests_Auto1.umap, AutoPackageBackupDelegate=6.158553, FlushAsyncLoading=0.006277, FlushStreamingFunc=0.087503, BlockTillAllRequestsFinished=0.005331, ResetLoadersForSaveUnMarkAllObjects=112.048264, TagPackageExports=38.619610, BeginCacheForCookedPlatformData=0.006907, SerializeImports=36.935627, GatherLocalizableTextData=27.502213, MarkNames=0.242554, SerializeSummary=0.022389, SerializeNames=0.772681, SerializeGatherableTextData=0.140656, BuildExportMap=0.489376, SortExportsNonSeekfree=3.321294, SortExportsSeekfreeConstructor=0.058364, SortExportsSeekfreeInner=46.867016, SortExportsSeekfree=0.007920, BuildDependencyMap=0.367299, SerializeImportMap=0.054631, SerializeExportMap=0.084601, SerializeDependencyMap=0.033651, SerializeStringAssetReferenceMap=0.002880, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.458392, SerializeExports=40.221554, SerializeBulkData=5.350121, MoveFile=0.823744, UnaccountedTime=0.228830, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_2, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Saved/Autosaves/Game/RedCreek/Blueprints/LevelTransition_Auto1.uasset, AutoPackageBackupDelegate=5.877133, FlushAsyncLoading=0.009965, FlushStreamingFunc=0.068288, BlockTillAllRequestsFinished=0.004135, ResetLoadersForSaveUnMarkAllObjects=0.171099, TagPackageExports=15.430674, BeginCacheForCookedPlatformData=0.004340, SerializeImports=16.598522, GatherLocalizableTextData=6.726008, MarkNames=0.057366, SerializeSummary=0.010997, SerializeNames=0.250816, SerializeGatherableTextData=0.050098, BuildExportMap=0.173844, SortExportsNonSeekfree=0.960428, SortExportsSeekfreeConstructor=0.008151, SortExportsSeekfreeInner=18.444265, SortExportsSeekfree=0.004720, BuildDependencyMap=0.068918, SerializeImportMap=0.014618, SerializeExportMap=0.042867, SerializeDependencyMap=0.011478, SerializeStringAssetReferenceMap=0.001740, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.171826, SerializeExports=18.003244, SerializeBulkData=0.006583, MoveFile=0.386722, UnaccountedTime=0.146527, RunGuid=RunID8EC423927B460F238814138EACD7129E
DDCTransactionId124601B15B4DE2610925DB9FB7165458_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62AC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.24-12.27.36, Duration=3.663894, RunGuid=RunID8EC423927B460F238814138EACD7129E
DDCTransactionId3ED8FFDD074B7DAE8F7C639CDB571BDB_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2016.04.24-12.27.36, HierarchicalDDC=, DataSize=16696, Duration=1.070496, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_3, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Levels/AITests.umap, AutoPackageBackupDelegate=10.140255, FlushAsyncLoading=0.006162, FlushStreamingFunc=0.072524, BlockTillAllRequestsFinished=0.004880, ResetLoadersForSaveUnMarkAllObjects=130.083282, TagPackageExports=41.475044, BeginCacheForCookedPlatformData=0.007126, SerializeImports=44.788754, GatherLocalizableTextData=28.328001, MarkNames=0.231847, SerializeSummary=0.019390, SerializeNames=0.550844, SerializeGatherableTextData=0.157572, BuildExportMap=0.474498, SortExportsNonSeekfree=3.715992, SortExportsSeekfreeConstructor=0.064727, SortExportsSeekfreeInner=62.408504, SortExportsSeekfree=0.050731, BuildDependencyMap=0.515159, SerializeImportMap=0.059668, SerializeExportMap=0.091646, SerializeDependencyMap=0.051398, SerializeStringAssetReferenceMap=0.004247, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.247474, SerializeExports=49.877380, SerializeBulkData=5.543288, MoveFile=2.163768, UnaccountedTime=0.420541, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_4, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Levels/AITests.umap, AutoPackageBackupDelegate=4.063673, FlushAsyncLoading=0.004280, FlushStreamingFunc=0.060875, BlockTillAllRequestsFinished=0.003353, ResetLoadersForSaveUnMarkAllObjects=131.646912, TagPackageExports=41.718258, BeginCacheForCookedPlatformData=0.006706, SerializeImports=42.415367, GatherLocalizableTextData=45.909004, MarkNames=0.204805, SerializeSummary=0.018865, SerializeNames=0.692971, SerializeGatherableTextData=0.202056, BuildExportMap=0.645023, SortExportsNonSeekfree=4.632574, SortExportsSeekfreeConstructor=0.075970, SortExportsSeekfreeInner=70.136299, SortExportsSeekfree=0.008319, BuildDependencyMap=0.297107, SerializeImportMap=0.040382, SerializeExportMap=0.086352, SerializeDependencyMap=0.029147, SerializeStringAssetReferenceMap=0.002541, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.004061, SerializeExports=47.486019, SerializeBulkData=3.139526, MoveFile=0.605267, UnaccountedTime=0.414927, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_5, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Blueprints/BP_Interactable.uasset, AutoPackageBackupDelegate=9.848933, FlushAsyncLoading=0.009276, FlushStreamingFunc=0.095811, BlockTillAllRequestsFinished=0.006892, ResetLoadersForSaveUnMarkAllObjects=0.191942, TagPackageExports=5.611382, BeginCacheForCookedPlatformData=0.002403, SerializeImports=6.764065, GatherLocalizableTextData=2.818651, MarkNames=0.030804, SerializeSummary=0.010185, SerializeNames=0.141170, SerializeGatherableTextData=0.034742, BuildExportMap=0.109732, SortExportsNonSeekfree=0.333749, SortExportsSeekfreeConstructor=0.047725, SortExportsSeekfreeInner=8.354347, SortExportsSeekfree=0.003546, BuildDependencyMap=0.037655, SerializeImportMap=0.012599, SerializeExportMap=0.025816, SerializeDependencyMap=0.008635, SerializeStringAssetReferenceMap=0.001915, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.662722, SerializeExports=9.119358, SerializeBulkData=0.006244, MoveFile=1.371961, UnaccountedTime=0.498027, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_6, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Blueprints/LevelTransition.uasset, AutoPackageBackupDelegate=6.032173, FlushAsyncLoading=0.010304, FlushStreamingFunc=0.074934, BlockTillAllRequestsFinished=0.007790, ResetLoadersForSaveUnMarkAllObjects=0.191234, TagPackageExports=18.295963, BeginCacheForCookedPlatformData=0.004441, SerializeImports=17.861843, GatherLocalizableTextData=7.050082, MarkNames=0.064589, SerializeSummary=0.012133, SerializeNames=0.449959, SerializeGatherableTextData=0.094317, BuildExportMap=0.365891, SortExportsNonSeekfree=2.173983, SortExportsSeekfreeConstructor=0.015926, SortExportsSeekfreeInner=23.288609, SortExportsSeekfree=0.005964, BuildDependencyMap=0.089921, SerializeImportMap=0.029620, SerializeExportMap=0.091128, SerializeDependencyMap=0.009775, SerializeStringAssetReferenceMap=0.002209, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.643433, SerializeExports=21.952969, SerializeBulkData=0.010271, MoveFile=1.881786, UnaccountedTime=0.705984, RunGuid=RunID8EC423927B460F238814138EACD7129E
SavePackageTransactionId7C87EF61064D4871F96CF28CA3BA404A_7, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Levels/AITests.umap, AutoPackageBackupDelegate=4.036423, FlushAsyncLoading=0.005174, FlushStreamingFunc=0.121444, BlockTillAllRequestsFinished=0.004608, ResetLoadersForSaveUnMarkAllObjects=231.032501, TagPackageExports=39.001976, BeginCacheForCookedPlatformData=0.006307, SerializeImports=42.273693, GatherLocalizableTextData=27.729511, MarkNames=0.129927, SerializeSummary=0.018876, SerializeNames=0.435866, SerializeGatherableTextData=0.146944, BuildExportMap=0.399593, SortExportsNonSeekfree=2.720013, SortExportsSeekfreeConstructor=0.052318, SortExportsSeekfreeInner=57.122833, SortExportsSeekfree=0.006348, BuildDependencyMap=1.267772, SerializeImportMap=0.045177, SerializeExportMap=0.096619, SerializeDependencyMap=0.029303, SerializeStringAssetReferenceMap=0.003014, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.299402, SerializeExports=46.255577, SerializeBulkData=3.894266, MoveFile=2.095342, UnaccountedTime=0.520036, RunGuid=RunID8EC423927B460F238814138EACD7129E
