CookerStat, GenerateAssetRegistry=0.045825, Initialize=0.221506, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_0, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=11.811483, FlushAsyncLoading=0.010449, FlushStreamingFunc=0.085663, BlockTillAllRequestsFinished=0.014659, ResetLoadersForSaveUnMarkAllObjects=1.310211, TagPackageExports=233.382797, BeginCacheForCookedPlatformData=0.004120, SerializeImports=255.733429, GatherLocalizableTextData=93.101807, MarkNames=0.705019, SerializeSummary=1.672618, SerializeNames=0.971653, SerializeGatherableTextData=0.908941, BuildExportMap=2.130214, SortExportsNonSeekfree=30.493174, SortExportsSeekfreeConstructor=0.584867, SortExportsSeekfreeInner=227.023468, SortExportsSeekfree=0.006560, BuildDependencyMap=3.326490, SerializeImportMap=0.054084, SerializeExportMap=0.519924, SerializeDependencyMap=0.140961, SerializeStringAssetReferenceMap=0.012841, SaveThumbNailsAssetRegistryDataWorldLevelInfo=26.567940, SerializeExports=271.046387, SerializeBulkData=0.032183, MoveFile=2.736729, UnaccountedTime=1.017414, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_1, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/BlueprintDialogues/Blueprints/Interfaces/BPI_DialogueDatatableHost.uasset, AutoPackageBackupDelegate=5.570859, FlushAsyncLoading=0.005230, FlushStreamingFunc=0.086363, BlockTillAllRequestsFinished=0.005465, ResetLoadersForSaveUnMarkAllObjects=0.113878, TagPackageExports=3.565434, BeginCacheForCookedPlatformData=0.002701, SerializeImports=3.661148, GatherLocalizableTextData=1.205489, MarkNames=0.018038, SerializeSummary=0.007581, SerializeNames=0.064895, SerializeGatherableTextData=0.021566, BuildExportMap=0.057738, SortExportsNonSeekfree=0.239085, SortExportsSeekfreeConstructor=0.006817, SortExportsSeekfreeInner=3.664095, SortExportsSeekfree=0.003397, BuildDependencyMap=0.028919, SerializeImportMap=0.008535, SerializeExportMap=0.016764, SerializeDependencyMap=0.004817, SerializeStringAssetReferenceMap=0.002295, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.522889, SerializeExports=4.470859, SerializeBulkData=0.005797, MoveFile=0.371858, UnaccountedTime=0.375513, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_2, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/BlueprintDialogues/Blueprints/Libs/Lib_Dialogue.uasset, AutoPackageBackupDelegate=6.334141, FlushAsyncLoading=0.007931, FlushStreamingFunc=1.102407, BlockTillAllRequestsFinished=0.005793, ResetLoadersForSaveUnMarkAllObjects=0.124697, TagPackageExports=37.658703, BeginCacheForCookedPlatformData=0.004549, SerializeImports=40.850662, GatherLocalizableTextData=10.690812, MarkNames=0.084091, SerializeSummary=0.010729, SerializeNames=0.237230, SerializeGatherableTextData=0.119839, BuildExportMap=0.221569, SortExportsNonSeekfree=2.401955, SortExportsSeekfreeConstructor=0.008531, SortExportsSeekfreeInner=42.579758, SortExportsSeekfree=0.004753, BuildDependencyMap=0.142444, SerializeImportMap=0.025269, SerializeExportMap=0.084702, SerializeDependencyMap=0.020131, SerializeStringAssetReferenceMap=0.002030, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.158649, SerializeExports=40.345356, SerializeBulkData=0.007100, MoveFile=0.540610, UnaccountedTime=0.456885, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_3, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/BlueprintDialogues/ScriptSystem/Blueprints/BP_ScriptInterpreter.uasset, AutoPackageBackupDelegate=23.396570, FlushAsyncLoading=0.009298, FlushStreamingFunc=0.067279, BlockTillAllRequestsFinished=0.004157, ResetLoadersForSaveUnMarkAllObjects=0.195995, TagPackageExports=0.007730, BeginCacheForCookedPlatformData=0.000939, SerializeImports=0.174537, GatherLocalizableTextData=0.013713, MarkNames=0.004791, SerializeSummary=0.007633, SerializeNames=0.011690, SerializeGatherableTextData=0.001121, BuildExportMap=0.011876, SortExportsNonSeekfree=0.010040, SortExportsSeekfreeConstructor=0.007577, SortExportsSeekfreeInner=6.083835, SortExportsSeekfree=0.004821, BuildDependencyMap=0.007737, SerializeImportMap=0.021856, SerializeExportMap=0.004038, SerializeDependencyMap=0.001121, SerializeStringAssetReferenceMap=0.001680, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.044290, SerializeExports=0.005867, SerializeBulkData=0.003248, MoveFile=0.893381, UnaccountedTime=0.260361, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_4, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/BlueprintDialogues/UI/UI_Dialogue.uasset, AutoPackageBackupDelegate=17.433088, FlushAsyncLoading=0.035577, FlushStreamingFunc=0.072785, BlockTillAllRequestsFinished=0.020269, ResetLoadersForSaveUnMarkAllObjects=0.205360, TagPackageExports=634.854187, BeginCacheForCookedPlatformData=0.004355, SerializeImports=619.604126, GatherLocalizableTextData=163.633591, MarkNames=1.149531, SerializeSummary=0.017818, SerializeNames=1.017187, SerializeGatherableTextData=1.358569, BuildExportMap=1.959849, SortExportsNonSeekfree=57.803719, SortExportsSeekfreeConstructor=1.154847, SortExportsSeekfreeInner=628.204895, SortExportsSeekfree=0.021353, BuildDependencyMap=4.276905, SerializeImportMap=0.109755, SerializeExportMap=1.085751, SerializeDependencyMap=0.212207, SerializeStringAssetReferenceMap=0.003792, SaveThumbNailsAssetRegistryDataWorldLevelInfo=57.376751, SerializeExports=735.014160, SerializeBulkData=0.010680, MoveFile=6.324384, UnaccountedTime=1.381677, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_5, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Blueprints/GameMode_Level.uasset, AutoPackageBackupDelegate=5.722400, FlushAsyncLoading=0.010110, FlushStreamingFunc=0.074968, BlockTillAllRequestsFinished=0.003755, ResetLoadersForSaveUnMarkAllObjects=0.169568, TagPackageExports=2.659645, BeginCacheForCookedPlatformData=0.002004, SerializeImports=4.116506, GatherLocalizableTextData=1.239326, MarkNames=0.023764, SerializeSummary=0.009641, SerializeNames=0.126500, SerializeGatherableTextData=0.029013, BuildExportMap=0.084713, SortExportsNonSeekfree=0.131283, SortExportsSeekfreeConstructor=0.007469, SortExportsSeekfreeInner=5.234171, SortExportsSeekfree=0.004072, BuildDependencyMap=0.028592, SerializeImportMap=0.011615, SerializeExportMap=0.013541, SerializeDependencyMap=0.004254, SerializeStringAssetReferenceMap=0.002082, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.458114, SerializeExports=3.775220, SerializeBulkData=0.005756, MoveFile=0.415966, UnaccountedTime=0.352014, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_6, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Content/RedCreek/Dialogue/BPC_Act01.uasset, AutoPackageBackupDelegate=5.806379, FlushAsyncLoading=0.005022, FlushStreamingFunc=0.776440, BlockTillAllRequestsFinished=0.005364, ResetLoadersForSaveUnMarkAllObjects=0.106845, TagPackageExports=4.748888, BeginCacheForCookedPlatformData=0.004098, SerializeImports=5.139291, GatherLocalizableTextData=2.056621, MarkNames=0.034183, SerializeSummary=0.009861, SerializeNames=0.118554, SerializeGatherableTextData=0.031002, BuildExportMap=0.106443, SortExportsNonSeekfree=0.184432, SortExportsSeekfreeConstructor=0.007980, SortExportsSeekfreeInner=7.479064, SortExportsSeekfree=0.003234, BuildDependencyMap=0.037096, SerializeImportMap=0.014964, SerializeExportMap=0.016261, SerializeDependencyMap=0.005357, SerializeStringAssetReferenceMap=0.002317, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.509813, SerializeExports=5.889729, SerializeBulkData=0.005510, MoveFile=0.374563, UnaccountedTime=0.310451, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_7, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Saved/Autosaves/Game/RedCreek/Levels/AITests_Auto1.umap, AutoPackageBackupDelegate=8.170769, FlushAsyncLoading=0.006847, FlushStreamingFunc=0.079572, BlockTillAllRequestsFinished=0.004955, ResetLoadersForSaveUnMarkAllObjects=131.197357, TagPackageExports=44.208614, BeginCacheForCookedPlatformData=0.006434, SerializeImports=46.728142, GatherLocalizableTextData=27.073328, MarkNames=0.193659, SerializeSummary=0.015102, SerializeNames=0.516806, SerializeGatherableTextData=0.161991, BuildExportMap=1.352027, SortExportsNonSeekfree=3.263295, SortExportsSeekfreeConstructor=0.122435, SortExportsSeekfreeInner=62.497013, SortExportsSeekfree=0.005968, BuildDependencyMap=0.880849, SerializeImportMap=0.047125, SerializeExportMap=0.094030, SerializeDependencyMap=0.029802, SerializeStringAssetReferenceMap=0.003494, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.845882, SerializeExports=51.873920, SerializeBulkData=5.895522, MoveFile=1.245722, UnaccountedTime=0.234436, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_8, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Saved/Autosaves/Game/RedCreek/Blueprints/GameMode_Level_Auto1.uasset, AutoPackageBackupDelegate=6.443210, FlushAsyncLoading=0.009950, FlushStreamingFunc=0.094566, BlockTillAllRequestsFinished=0.006147, ResetLoadersForSaveUnMarkAllObjects=0.178043, TagPackageExports=3.215477, BeginCacheForCookedPlatformData=0.002533, SerializeImports=3.566869, GatherLocalizableTextData=1.687046, MarkNames=0.024818, SerializeSummary=0.008635, SerializeNames=0.109356, SerializeGatherableTextData=0.023365, BuildExportMap=0.083458, SortExportsNonSeekfree=0.128403, SortExportsSeekfreeConstructor=0.007890, SortExportsSeekfreeInner=6.806645, SortExportsSeekfree=0.006836, BuildDependencyMap=0.028566, SerializeImportMap=0.010982, SerializeExportMap=0.011653, SerializeDependencyMap=0.007637, SerializeStringAssetReferenceMap=0.002846, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.637077, SerializeExports=4.158385, SerializeBulkData=0.005450, MoveFile=0.309128, UnaccountedTime=0.113849, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
SavePackageTransactionId9B37359342451EE4F5EC6DBEFB76BCA8_9, Filename=../../../../../../ianrapoport/Spring-Red-Creek/RedCreek/Saved/Autosaves/Game/RedCreek/Dialogue/BPC_Act01_Auto1.uasset, AutoPackageBackupDelegate=7.221792, FlushAsyncLoading=0.006031, FlushStreamingFunc=0.062730, BlockTillAllRequestsFinished=0.005897, ResetLoadersForSaveUnMarkAllObjects=0.146303, TagPackageExports=5.172524, BeginCacheForCookedPlatformData=0.002813, SerializeImports=6.402727, GatherLocalizableTextData=1.988456, MarkNames=0.031285, SerializeSummary=0.010025, SerializeNames=0.116456, SerializeGatherableTextData=0.030726, BuildExportMap=0.102703, SortExportsNonSeekfree=0.181384, SortExportsSeekfreeConstructor=0.007957, SortExportsSeekfreeInner=6.607752, SortExportsSeekfree=0.002857, BuildDependencyMap=0.023376, SerializeImportMap=0.012200, SerializeExportMap=0.013597, SerializeDependencyMap=0.003669, SerializeStringAssetReferenceMap=0.001624, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.433162, SerializeExports=6.059062, SerializeBulkData=0.006117, MoveFile=0.320356, UnaccountedTime=0.120722, RunGuid=RunID11ABE3253B407FF1AC656EBFDABD9376
